applied,edit_similarity,f1@1,f1@10,f1@3,f1@5,fail_to_pass,gatherer,instance_id,latency_s,mrr,ndcg@1,ndcg@10,ndcg@3,ndcg@5,pass_to_pass,precision@1,precision@10,precision@3,precision@5,recall@1,recall@10,recall@3,recall@5,success@1,success@10,success@3,success@5,tests_passed,token_usage,ttft_s
False,,0.0,0.15384615384615383,0.0,0.25,0,rag_hybrid,django__django-12453,2.337694558998919,0.25,0.0,0.20210734650054757,0.0,0.20210734650054757,0,0.0,0.1,0.0,0.2,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.0,0.0,0.0,0,rag_bm25,django__django-10924,0.5642965870065382,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,agentic_bm25,django__django-11099,5.5690700089980965,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,11447.0,1.0575679959983972
False,,0.0,0.16666666666666669,0.0,0.0,0,rag_bm25,sympy__sympy-21612,0.8638446650002152,0.1111111111111111,0.0,0.18457569677956817,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,0.2591549295774648,1.0,0.33333333333333337,0.4,0.5714285714285715,0,agentless,django__django-11620,114.27967595100927,1.0,1.0,0.8503449055347546,0.6131471927654584,0.8503449055347546,0,1.0,0.2,0.3333333333333333,0.4,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,False,48234.0,7.993550454993965
False,,0.0,0.33333333333333337,0.4,0.28571428571428575,0,rag_bm25,django__django-11039,0.5075558660028037,0.5,0.0,0.5714285040141098,0.38685280723454163,0.38685280723454163,0,0.0,0.2,0.3333333333333333,0.2,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,False,0.0,
False,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,react_agent,pylint-dev__pylint-7993,14.891210103989579,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,46860.0,1.4305102999933297
False,,0.0,0.0,0.0,0.0,0,rag_hybrid,sympy__sympy-15345,2.124057938999613,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.15384615384615383,0.3333333333333333,0.25,0,rag_hybrid,sphinx-doc__sphinx-8595,0.985678276992985,0.5,0.0,0.2960819109658652,0.2960819109658652,0.2960819109658652,0,0.0,0.1,0.3333333333333333,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,react_agent,django__django-16046,4.69892016799713,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,11679.0,0.7118187399901217
False,,0.0,0.0,0.0,0.0,0,rag_hybrid,django__django-14016,2.3750188130070455,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.6666666666666666,0.4,0.6666666666666666,0,agentic_bm25,django__django-15388,15.274001062000025,0.5,0.0,0.6509209298071326,0.38685280723454163,0.6509209298071326,0,0.0,0.5,0.3333333333333333,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,False,86783.0,1.0786863129978883
False,0.5253378378378378,1.0,0.33333333333333337,0.8,0.5714285714285715,0,agentless,sympy__sympy-13471,197.2058892570003,1.0,1.0,1.0,1.0,1.0,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,42445.0,4.124437251000927
False,,1.0,1.0,1.0,1.0,0,agentic_bm25,django__django-16041,10.830080900999747,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,33523.0,1.3875343289982993
False,0.3434125269978402,1.0,0.33333333333333337,0.8,0.5714285714285715,0,agentless,mwaskom__seaborn-3190,139.4305637490179,1.0,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,26766.0,1.4216510619735345
False,,0.0,0.0,0.0,0.0,0,rag_hybrid,sphinx-doc__sphinx-8506,0.9695903269894188,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.16666666666666669,0.0,0.28571428571428575,0,rag_hybrid,sympy__sympy-15609,2.143273474997841,0.2,0.0,0.23719771276929622,0.0,0.23719771276929622,0,0.0,0.1,0.0,0.2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,False,0.0,
False,0.2175543885971493,1.0,0.33333333333333337,0.8,0.5714285714285715,0,agentless,pytest-dev__pytest-5692,228.26618719799444,1.0,1.0,1.0,1.0,1.0,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,32840.0,1.7430440239841118
False,,1.0,0.33333333333333337,0.8,0.5714285714285715,0,agentless,django__django-11848,248.84541272500064,1.0,1.0,1.0,1.0,1.0,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,65219.0,7.932150550012011
False,,0.0,0.0,0.0,0.0,0,agentic_bm25,django__django-12470,10.899896580998757,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,50902.0,1.3343121619982412
False,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,react_agent,django__django-15400,10.001720601998386,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,20127.0,1.336147426001844
False,,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,agentic_bm25,sphinx-doc__sphinx-7686,9.664563340000313,0.5,0.0,0.5307212739772434,0.5307212739772434,0.5307212739772434,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,False,31849.0,1.2662082349997945
False,,0.0,0.0,0.0,0.0,0,rag_bm25,sympy__sympy-21055,0.8426539009960834,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,0.6793685356559608,1.0,0.33333333333333337,0.8,0.5714285714285715,0,agentless,django__django-16408,157.4165600970009,1.0,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,56396.0,8.921635448990855
False,,0.0,0.0,0.0,0.0,0,agentic_bm25,sympy__sympy-15346,11.66346267300105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,50668.0,1.5609370920028596
False,,1.0,1.0,1.0,1.0,0,agentic_bm25,sphinx-doc__sphinx-7738,8.723095655001089,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,37643.0,1.1293542519997573
False,,0.0,0.0,0.0,0.0,0,rag_hybrid,django__django-10924,2.3231798100023298,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.16666666666666669,0.4,0.28571428571428575,0,rag_bm25,matplotlib__matplotlib-18869,0.30836138399899937,0.3333333333333333,0.0,0.3065735963827292,0.3065735963827292,0.3065735963827292,0,0.0,0.1,0.3333333333333333,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.30769230769230765,0.6666666666666666,0.5,0,rag_hybrid,sphinx-doc__sphinx-7686,0.9451556720014196,1.0,1.0,0.7039180890341347,0.7039180890341347,0.7039180890341347,0,1.0,0.2,0.6666666666666666,0.4,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,False,0.0,
False,0.2761830876648565,1.0,0.16666666666666669,0.4,0.28571428571428575,0,agentless,django__django-13590,237.9670156219945,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.1,0.3333333333333333,0.2,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,59948.0,8.51431565900566
False,,1.0,0.4615384615384615,0.3333333333333333,0.5,0,rag_hybrid,django__django-13230,2.33870942700014,1.0,1.0,0.8070380459557518,0.46927872602275644,0.6713860725233041,0,1.0,0.3,0.3333333333333333,0.4,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,False,0.0,
False,,1.0,0.8,0.8,0.8,0,react_agent,sympy__sympy-24066,11.461740166996606,1.0,1.0,1.0,1.0,1.0,0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,39454.0,0.8851265359990066
False,,0.0,0.0,0.0,0.0,0,rag_hybrid,matplotlib__matplotlib-22835,1.3985080089914845,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.30769230769230765,0.3333333333333333,0.5,0,rag_hybrid,scikit-learn__scikit-learn-13241,1.2566446850105422,1.0,1.0,0.6508205185601091,0.46927872602275644,0.6508205185601091,0,1.0,0.2,0.3333333333333333,0.4,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.0,0.0,0.0,0,react_agent,django__django-15996,15.609593528002733,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,75647.0,0.6923131229996216
False,,1.0,1.0,1.0,1.0,0,agentic_bm25,sympy__sympy-20154,11.159472071001801,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,52061.0,1.2498640370031353
False,0.36217948717948717,0.0,0.16666666666666669,0.4,0.28571428571428575,0,agentless,sympy__sympy-21171,157.09842406100142,0.3333333333333333,0.0,0.3065735963827292,0.3065735963827292,0.3065735963827292,0,0.0,0.1,0.3333333333333333,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,60162.0,6.171969563001767
False,0.11382636655948553,1.0,0.33333333333333337,0.8,0.5714285714285715,0,agentless,sympy__sympy-20639,204.74198415199862,1.0,1.0,1.0,1.0,1.0,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,48174.0,5.127642722000019
False,,1.0,0.6666666666666666,0.8,0.6666666666666666,0,react_agent,sympy__sympy-15308,21.499446289002663,1.0,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,122559.0,0.9741195889946539
False,,0.0,0.33333333333333337,0.8,0.5714285714285715,0,rag_hybrid,django__django-12747,2.336674933001632,0.5,0.0,0.6934264036172708,0.6934264036172708,0.6934264036172708,0,0.0,0.2,0.6666666666666666,0.4,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,0.0,
False,,1.0,0.33333333333333337,0.8,0.5714285714285715,0,rag_dense,scikit-learn__scikit-learn-13779,0.9557958930090535,1.0,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,0.0,
False,0.2688984881209503,1.0,0.33333333333333337,0.4,0.5714285714285715,0,agentless,sympy__sympy-16106,195.21491247799895,1.0,1.0,0.8503449055347546,0.6131471927654584,0.8503449055347546,0,1.0,0.2,0.3333333333333333,0.4,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,False,51590.0,4.8556103440005245
False,,1.0,0.16666666666666669,0.4,0.28571428571428575,0,rag_bm25,django__django-13658,0.6837577359983698,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.1,0.3333333333333333,0.2,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.30769230769230765,0.3333333333333333,0.25,0,rag_dense,pallets__flask-4045,0.5053647790045943,0.5,0.0,0.4632423659320675,0.2960819109658652,0.2960819109658652,0,0.0,0.2,0.3333333333333333,0.2,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.16666666666666669,0.0,0.0,0,rag_dense,matplotlib__matplotlib-22711,1.040312287004781,0.16666666666666666,0.0,0.21840743681816419,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.30769230769230765,0.0,0.25,0,rag_hybrid,sympy__sympy-18057,2.226833376000286,0.25,0.0,0.3501483019834802,0.0,0.20210734650054757,0,0.0,0.2,0.0,0.2,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.0,0.0,0.0,0,agentic_bm25,django__django-11797,11.542542713999865,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,54138.0,1.169535322998854
False,,0.0,0.0,0.0,0.0,0,rag_hybrid,sympy__sympy-13043,1.7920317850075662,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.0,0.0,0.0,0,rag_hybrid,pytest-dev__pytest-7220,0.664685208001174,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.16666666666666669,0.0,0.28571428571428575,0,rag_hybrid,sympy__sympy-21171,2.4311876380088506,0.25,0.0,0.2640681225725909,0.0,0.2640681225725909,0,0.0,0.1,0.0,0.2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.33333333333333337,0.8,0.5714285714285715,0,rag_bm25,scikit-learn__scikit-learn-10949,0.2386769630102208,1.0,1.0,1.0,1.0,1.0,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,0.0,
False,,1.0,1.0,1.0,1.0,0,agentic_bm25,django__django-13660,5.19479561299886,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,10333.0,1.224519840998255
False,,0.0,0.0,0.0,0.0,0,rag_dense,django__django-13658,1.8317981159925694,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,react_agent,django__django-12125,18.007109247992048,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,67409.0,1.2584918319917051
False,0.112409571508069,0.0,0.16666666666666669,0.4,0.28571428571428575,0,agentless,sympy__sympy-11870,171.86017832799917,0.3333333333333333,0.0,0.3065735963827292,0.3065735963827292,0.3065735963827292,0,0.0,0.1,0.3333333333333333,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,56601.0,4.401926829999866
False,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,react_agent,pytest-dev__pytest-5413,4.173758535005618,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,7864.0,1.5449855650076643
False,,0.0,0.0,0.0,0.0,0,agentic_bm25,sphinx-doc__sphinx-8282,10.121689390001848,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,47199.0,1.0860370959999273
False,,0.0,0.0,0.0,0.0,0,rag_dense,sympy__sympy-23117,1.5705991190043278,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,1.0,1.0,1.0,0,react_agent,sympy__sympy-15609,8.853357500003767,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,19224.0,1.1773925430024974
False,,1.0,0.16666666666666669,0.4,0.28571428571428575,0,rag_bm25,matplotlib__matplotlib-23964,0.31753912099520676,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.1,0.3333333333333333,0.2,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.16666666666666669,0.4,0.28571428571428575,0,rag_hybrid,matplotlib__matplotlib-25332,1.3437429439945845,0.5,0.0,0.38685280723454163,0.38685280723454163,0.38685280723454163,0,0.0,0.1,0.3333333333333333,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,react_agent,django__django-12308,6.161246053001378,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,9569.0,0.9695087910076836
False,,0.0,0.33333333333333337,0.8,0.5714285714285715,0,rag_hybrid,sphinx-doc__sphinx-7738,1.0111036029993556,0.5,0.0,0.6934264036172708,0.6934264036172708,0.6934264036172708,0,0.0,0.2,0.6666666666666666,0.4,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,0.0,
False,,0.0,0.33333333333333337,0.4,0.28571428571428575,0,rag_bm25,psf__requests-3362,0.025309079996077344,0.5,0.0,0.6052602440527057,0.38685280723454163,0.38685280723454163,0,0.0,0.2,0.3333333333333333,0.2,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,False,0.0,
False,,0.0,0.16666666666666669,0.4,0.28571428571428575,0,rag_dense,scikit-learn__scikit-learn-14983,0.9684721610101406,0.3333333333333333,0.0,0.3065735963827292,0.3065735963827292,0.3065735963827292,0,0.0,0.1,0.3333333333333333,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.15384615384615383,0.0,0.0,0,rag_bm25,django__django-14238,0.7443667360057589,0.1,0.0,0.13565197343244778,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.33333333333333337,0.4,0.28571428571428575,0,rag_bm25,sympy__sympy-16503,0.7320577089994913,1.0,1.0,0.8175295903539445,0.6131471927654584,0.6131471927654584,0,1.0,0.2,0.3333333333333333,0.2,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,False,0.0,
False,,1.0,0.5,0.5,0.5,0,react_agent,django__django-13158,17.291182291999576,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,59874.0,1.1395086919947062
False,,1.0,0.33333333333333337,0.8,0.5714285714285715,0,agentless,matplotlib__matplotlib-24970,243.88269827900513,1.0,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,45336.0,3.0591448540071724
False,,0.0,0.0,0.0,0.0,0,rag_dense,django__django-16910,1.8137565400102176,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.4,0.4,0.4,0,agentic_bm25,django__django-14997,14.373769256999367,0.5,0.0,0.2960819109658652,0.2960819109658652,0.2960819109658652,0,0.0,0.5,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,False,68924.0,1.4065629620017717
False,,1.0,0.33333333333333337,0.8,0.5714285714285715,0,rag_hybrid,django__django-15400,2.4015663410100387,1.0,1.0,1.0,1.0,1.0,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,0.0,
False,,0.0,0.0,0.0,0.0,0,react_agent,matplotlib__matplotlib-23913,15.740203576002386,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,62033.0,0.869723611001973
False,,1.0,0.33333333333333337,0.8,0.5714285714285715,0,rag_bm25,scikit-learn__scikit-learn-13779,0.4661202580027748,1.0,1.0,1.0,1.0,1.0,0,1.0,0.2,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,0.0,
False,,0.0,0.13333333333333333,0.0,0.20000000000000004,0,rag_bm25,django__django-13551,0.6646882929926505,0.2,0.0,0.13120507751234178,0.0,0.13120507751234178,0,0.0,0.1,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,1.0,1.0,1.0,0,agentic_bm25,django__django-11583,7.713491679998697,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,27673.0,1.6075185980007518
False,,0.0,0.16666666666666669,0.0,0.0,0,rag_bm25,pytest-dev__pytest-5413,0.06148437900992576,0.14285714285714285,0.0,0.20438239758848611,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,react_agent,sphinx-doc__sphinx-11445,14.966639769991161,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,43584.0,1.7117876859992975
False,0.3166351606805293,1.0,0.33333333333333337,0.4,0.28571428571428575,0,agentless,django__django-13321,190.0818204019888,1.0,1.0,0.7903864795495061,0.6131471927654584,0.6131471927654584,0,1.0,0.2,0.3333333333333333,0.2,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,False,61937.0,8.957077922008466
False,0.25836575875486384,0.0,0.0,0.0,0.0,0,agentless,matplotlib__matplotlib-26011,88.5087714669935,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,47151.0,3.936900972999865
False,0.23472222222222222,0.0,0.16666666666666669,0.4,0.28571428571428575,0,agentless,django__django-11797,184.8498788709985,0.3333333333333333,0.0,0.3065735963827292,0.3065735963827292,0.3065735963827292,0,0.0,0.1,0.3333333333333333,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,59216.0,8.260966475994792
False,,1.0,0.33333333333333337,0.4,0.5714285714285715,0,rag_hybrid,sphinx-doc__sphinx-7975,0.9540779929957353,1.0,1.0,0.8772153153380493,0.6131471927654584,0.8772153153380493,0,1.0,0.2,0.3333333333333333,0.4,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,False,0.0,
False,0.4573529411764706,0.0,0.15384615384615383,0.0,0.25,0,agentless,django__django-13964,130.9045631839981,0.25,0.0,0.20210734650054757,0.0,0.20210734650054757,0,0.0,0.1,0.0,0.2,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,False,53413.0,8.674213613005122
False,,1.0,0.16666666666666669,0.4,0.28571428571428575,0,rag_bm25,sympy__sympy-12481,0.44552336499327794,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.1,0.3333333333333333,0.2,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.4,0.4,0.4,0,react_agent,django__django-13315,15.046775360009633,1.0,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,False,47017.0,1.3549657129915431
False,,1.0,1.0,1.0,1.0,0,react_agent,scikit-learn__scikit-learn-13779,10.885700444006943,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,False,35824.0,1.0504088229936315
False,0.2737642585551331,0.0,0.15384615384615383,0.0,0.25,0,agentless,pylint-dev__pylint-7114,246.04692268100916,0.2,0.0,0.18154179253735267,0.0,0.18154179253735267,0,0.0,0.1,0.0,0.2,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,False,59160.0,7.402028950018575
False,0.14106068890103882,0.0,0.0,0.0,0.0,0,agentless,sympy__sympy-14024,238.45997165299923,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,55448.0,4.341335295001045
False,,1.0,0.6666666666666666,0.4,0.6666666666666666,0,agentic_bm25,sympy__sympy-24152,17.5416560770027,1.0,1.0,0.8772153153380493,0.6131471927654584,0.8772153153380493,0,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,False,58121.0,1.2744784339993203
False,,0.0,0.15384615384615383,0.0,0.0,0,rag_hybrid,sympy__sympy-19487,2.3042097709985683,0.125,0.0,0.1480409554829326,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,1.0,0.30769230769230765,0.3333333333333333,0.5,0,rag_hybrid,sympy__sympy-18532,2.2736632890009787,1.0,1.0,0.6508205185601091,0.46927872602275644,0.6508205185601091,0,1.0,0.2,0.3333333333333333,0.4,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,False,0.0,
False,,0.0,0.0,0.0,0.0,0,rag_dense,scikit-learn__scikit-learn-10508,0.9347588960081339,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
